YEAR,MONTH,STATE,TMAX,TMIN,PRCP,PRICE
2012,6,TENNESSEE,0.6603080526551354,0.6463596524555834,-0.862742271853993,0.4939393939393937
2012,6,WISCONSIN,0.5191780058305154,0.5701522422293304,-0.7735264835012456,0.48484848484848486
2012,7,ILLINOIS,0.8182037087252666,0.886019917986421,-0.8271334267722951,0.7454545454545454
2012,7,INDIANA,0.7957703633805574,0.8574822817645982,-0.6971970825166125,0.7848484848484845
2012,7,IOWA,0.7763625689105497,0.8386426729495736,-0.859238270478271,0.7060606060606058
2012,7,KANSAS,0.9392367263532989,0.9521135209690362,-0.8956284331877126,0.7757575757575756
2012,7,KENTUCKY,0.8050338407121679,0.8972316813229694,-0.3889299646266714,0.7272727272727273
2012,7,MICHIGAN,0.6780433111920258,0.7269876791517209,-0.5804733685062586,0.845454545454545
2012,7,MINNESOTA,0.6986236164733225,0.8245464705177008,-0.7101432546529518,0.615151515151515
2012,7,MISSOURI,0.8963969008665734,0.925717931282382,-0.8101439105364164,0.5909090909090906
2012,7,NEBRASKA,0.8602050691258817,0.8864787375251287,-0.9307797449258116,0.6696969696969692
2012,7,OHIO,0.7614439554343432,0.8470333050551591,-0.6924187913436426,0.7909090909090908
2012,7,OKLAHOMA,1.0,0.9534932508727331,-0.9386986851997744,-0.2560606060606061
2012,7,SOUTH DAKOTA,0.7664963978390505,0.8289665115844637,-0.9522173751766968,0.5727272727272725
2012,7,TENNESSEE,0.7632839154089724,0.8870439295701894,-0.1657646646491885,0.9999999999999998
2012,7,WISCONSIN,0.70417634468039,0.7869855592574084,-0.6210296767410863,0.5454545454545452
2012,8,ILLINOIS,0.645905063295546,0.6604548827331876,-0.5662291281107354,0.8303030303030299
2012,8,INDIANA,0.6060562330985294,0.638171311434759,-0.4818861353900301,0.9333333333333329
2012,8,IOWA,0.5999114773075095,0.597309357262976,-0.6448161915933697,0.9242424242424241
2012,8,KANSAS,0.7536073850987047,0.7249507838535784,-0.638342193001961,0.7909090909090908
2012,8,KENTUCKY,0.6696680470502078,0.7254749194297859,-0.6446190048969005,0.6666666666666663
2012,8,MICHIGAN,0.49322478113506063,0.561148181330891,-0.6349132939236273,0.9454545454545451
2012,8,MINNESOTA,0.521786546723252,0.5867926093618557,-0.7288604661704169,0.8181818181818181
2012,8,MISSOURI,0.7314811456173308,0.7224511791577102,-0.6920060553980125,0.7787878787878786
2012,8,NEBRASKA,0.690723993050422,0.6401087011510025,-0.7691283981488701,0.8848484848484846
2012,8,OHIO,0.6018347392645685,0.6581067020211868,-0.6532720225556607,0.9848484848484846
2012,8,OKLAHOMA,0.8681467622330267,0.7892928037632667,-0.8103953903817875,-0.26969696969696977
2012,8,SOUTH DAKOTA,0.581981884505098,0.5807555747513162,-0.7942547121213881,0.7727272727272723
2012,8,TENNESSEE,0.6374395005928118,0.7355569402817025,-0.5931439164531349,0.6484848484848482
2012,8,WISCONSIN,0.5133076228411423,0.5886169393110704,-0.6811745371579034,0.7727272727272723
2012,9,ILLINOIS,0.41513891916551915,0.45637126515148063,-0.4131706836511131,0.6060606060606057
2012,9,INDIANA,0.3877246632530119,0.47431848648938024,-0.33003223420905836,0.7666666666666664
2012,9,IOWA,0.42617952212974985,0.3175079678302185,-0.7974050218352765,0.6060606060606057
2012,9,KANSAS,0.5159668830041754,0.5371399833031765,-0.5800766787355469,0.615151515151515
2012,9,KENTUCKY,0.4677026034377946,0.5683344078555902,-0.28865441223560817,0.5787878787878784
2012,9,MICHIGAN,0.31684282139137554,0.33437780808385265,-0.7016148801432407,0.6303030303030301
2012,9,MINNESOTA,0.38342103215520174,0.29599717315067325,-0.9006274485869458,0.4939393939393937
2012,9,MISSOURI,0.46144885928714985,0.5306910086355541,-0.40655517346144776,0.7454545454545454
2012,9,NEBRASKA,0.5148107824070055,0.35450331882454666,-0.8415809996175925,0.6181818181818179
2012,9,OHIO,0.3876728445725498,0.47236890016598765,-0.43981488461067053,0.7545454545454542
2012,9,OKLAHOMA,0.6708851790603468,0.6507615598668366,-0.8150034091606239,-0.3189393939393941
2012,9,SOUTH DAKOTA,0.4503803316547764,0.2850929677207095,-0.8913939365264125,0.6030303030303028
2012,9,TENNESSEE,0.4636472299310056,0.5641918755535136,-0.33499243880773977,0.6484848484848482
2012,9,WISCONSIN,0.3219738705585433,0.3066789158164464,-0.8216720245282989,0.6696969696969692
2012,10,ILLINOIS,0.08920139918036685,0.17585650565421349,-0.5399361822236973,0.6060606060606057
2012,10,INDIANA,0.07696697382534712,0.18799962644155882,-0.5363609166698584,0.721212121212121
2012,10,IOWA,0.039355801163056814,0.050549726408499,-0.6529301221970047,0.5999999999999999
2012,10,KANSAS,0.19573966797227793,0.2077506456408112,-0.8223258819575672,0.6939393939393936
2012,10,KENTUCKY,0.17798797103821906,0.2516440362849531,-0.663089451713833,0.5999999999999999
2012,10,MICHIGAN,-0.010103036555694667,0.11602130090122598,-0.3790387280050017,0.5969696969696965
2012,10,MINNESOTA,-0.06307876927634437,0.011839524734794979,-0.822276551241235,0.5212121212121208
2012,10,MISSOURI,0.15396492413398188,0.21501997238168352,-0.6302813981700423,0.7969696969696967
2012,10,NEBRASKA,0.1067637759904605,0.06479945526404499,-0.7437363475543237,0.53030303030303
2012,10,OHIO,0.07116338960991675,0.19487052457845244,-0.5966008081158569,0.6727272727272722
2012,10,OKLAHOMA,0.3251120847213135,0.2706724008285339,-0.689519490738401,-0.3643939393939395
2012,10,SOUTH DAKOTA,-0.03909857044109233,-0.02836970029094265,-0.8557922502796831,0.5363636363636364
2012,10,TENNESSEE,0.19511738728404604,0.23613424481360734,-0.6091386408676972,0.7636363636363634
2012,10,WISCONSIN,-0.03778653774501606,0.04989442640404944,-0.5078905539919552,0.47272727272727266
2012,11,ILLINOIS,-0.18240691914478085,-0.1169933248827134,-0.8531988196260138,0.6757575757575756
2012,11,INDIANA,-0.18687540185953982,-0.1346784808337071,-0.8753921179186885,0.7848484848484845
2012,11,IOWA,-0.20221055954569273,-0.18356645350633297,-0.8679200223985943,0.6636363636363634
2012,11,KANSAS,0.03802618341560593,-0.05635680483288419,-0.863676849973805,0.6818181818181814
2012,11,KENTUCKY,-0.058342020227132085,-0.10001673313299725,-0.8252436249588384,0.7
2012,11,MICHIGAN,-0.30683284899097996,-0.1397193805690891,-0.9201548431585501,0.5666666666666667
2012,11,MINNESOTA,-0.31247875424348376,-0.23497533767478224,-0.9180160394516221,0.6121212121212121
2012,11,MISSOURI,-0.038352715522182446,-0.05917051255779369,-0.8159966694156696,0.8363636363636362
2012,11,NEBRASKA,-0.0858823187462735,-0.1619726480518892,-0.9372319951691364,0.6242424242424243
2012,11,OHIO,-0.19637081150649038,-0.14736741697701672,-0.8943485988467417,0.7090909090909088
2012,11,OKLAHOMA,0.17029717951280432,-0.029690124165173054,-0.8462187055831979,-0.3500000000000001
2012,11,SOUTH DAKOTA,-0.30194627982625594,-0.276696648175335,-0.9483612236256848,0.5999999999999999
2012,11,TENNESSEE,-0.01743231547330748,-0.09740146256874911,-0.8582587972956359,0.7969696969696967
2012,11,WISCONSIN,-0.31327452888132085,-0.1918082043052659,-0.8896336018945991,0.5818181818181813
2012,12,ILLINOIS,-0.34795083513371805,-0.16435912262969576,-0.7167878808800354,0.5727272727272725
2012,12,INDIANA,-0.3198935832125146,-0.10116317768664869,-0.6282383268322513,0.7363636363636361
2012,12,IOWA,-0.5187657221827684,-0.42222349589432756,-0.8171328211995649,0.6303030303030301
2012,12,KANSAS,-0.2633354517314492,-0.23592087115576468,-0.9449325403191715,0.7
2012,12,KENTUCKY,-0.15977807368854408,0.0023763733203388815,-0.30937976538231604,0.6515151515151512
2012,12,MICHIGAN,-0.46416417359340545,-0.20840687615796888,-0.6434711399584003,0.6333333333333331
2012,12,MINNESOTA,-0.6794941863387935,-0.5615433966970631,-0.835541770919628,0.5575757575757574
2012,12,MISSOURI,-0.25803448906153087,-0.1572783401121784,-0.8093499127032862,0.7787878787878786
2012,12,NEBRASKA,-0.45351326937248587,-0.420399969203652,-0.8474461053582796,0.5939393939393935
2012,12,OHIO,-0.3431286250050944,-0.10648229204862583,-0.5946791369920635,0.7060606060606058
2012,12,OKLAHOMA,-0.11666618436956722,-0.18989211025811073,-0.9490841170084332,-0.33257575757575775
2012,12,SOUTH DAKOTA,-0.6692236952734958,-0.5854091702672526,-0.8324761410359712,0.5666666666666667
2012,12,TENNESSEE,-0.09933782802316249,0.01517809617831746,-0.3126561286355132,0.7969696969696967
2012,12,WISCONSIN,-0.5504961628872568,-0.34422417012844675,-0.708542337999096,0.6090909090909087
2013,1,ILLINOIS,-0.4971230939269782,-0.41043769092146104,-0.5557795128649043,0.615151515151515
2013,1,INDIANA,-0.481967255070739,-0.35742767707551404,-0.42432284715865287,0.7333333333333332
2013,1,IOWA,-0.6365671740968089,-0.5989422819762755,-0.8822481250248618,0.6727272727272722
2013,1,KANSAS,-0.33604109751489397,-0.33859063337792056,-0.8317587962207981,0.6878787878787878
2013,1,KENTUCKY,-0.3058466608282594,-0.17283940584514845,-0.3322843642026988,0.6545454545454545
2013,1,MICHIGAN,-0.6098642635986625,-0.43481833136489223,-0.5356349360953218,0.5969696969696965
2013,1,MINNESOTA,-0.7923597814014008,-0.7326646683887338,-0.9244654885015151,0.5848484848484843
2013,1,MISSOURI,-0.3604569052192034,-0.31000444036101216,-0.6366082845079495,0.7818181818181815
2013,1,NEBRASKA,-0.5481692526081658,-0.5124655490235144,-0.93205946805104,0.6242424242424243
2013,1,OHIO,-0.48271216939110895,-0.3408465949357393,-0.6358696001640112,0.7
2013,1,OKLAHOMA,-0.17068216476175457,-0.23522519726463945,-0.7246553186733992,-0.3363636363636364
2013,1,SOUTH DAKOTA,-0.764944206115389,-0.7053679789755157,-0.9532473910390425,0.6090909090909087
2013,1,TENNESSEE,-0.25757751026388664,-0.1282656015840194,-0.23476681579387249,0.7848484848484845
2013,1,WISCONSIN,-0.7044611427213878,-0.631139673588084,-0.7464003833368527,0.6333333333333331
2013,2,ILLINOIS,-0.5132924099739595,-0.37154635235874506,-0.6514020766489019,0.6696969696969692
2013,2,INDIANA,-0.4959986797016953,-0.33261175072382265,-0.6974291946434723,0.7696969696969693
2013,2,IOWA,-0.6208433340625552,-0.5159021662258457,-0.8310456008937719,0.6575757575757575
2013,2,KANSAS,-0.3444201706026252,-0.31188866363569756,-0.6977340549747338,0.7121212121212122
2013,2,KENTUCKY,-0.27142207580376887,-0.20457196064199568,-0.6931436410856352,0.7090909090909088
2013,2,MICHIGAN,-0.665866425585985,-0.49906609255068307,-0.6728666269138295,0.6303030303030301
2013,2,MINNESOTA,-0.7840542701599849,-0.6855737056167674,-0.8676859882110127,0.6181818181818179
2013,2,MISSOURI,-0.36658309573575143,-0.2845475155825248,-0.5941512211209308,0.8121212121212118
2013,2,NEBRASKA,-0.48373921022347477,-0.4338198276940149,-0.9095860819827893,0.6424242424242423
2013,2,OHIO,-0.5271636579342956,-0.3487839229089987,-0.7654581428625031,0.7090909090909088
2013,2,OKLAHOMA,-0.18533388215472096,-0.20110591364193228,-0.6459176028936371,-0.3159090909090909
2013,2,SOUTH DAKOTA,-0.7039511977779983,-0.6145752168841115,-0.8850452873953764,0.6181818181818179
2013,2,TENNESSEE,-0.20496046395462048,-0.15988003920058663,-0.6762943399109915,0.8969696969696968
2013,2,WISCONSIN,-0.7366525447388741,-0.6307062410487686,-0.7223118125722061,0.6636363636363634
2013,3,ILLINOIS,-0.4115101984432932,-0.24174774614341915,-0.712543774081352,0.6969696969696966
2013,3,INDIANA,-0.3875157987037152,-0.2153532168003179,-0.7196995320401449,0.8
2013,3,IOWA,-0.5142851285261995,-0.3844327364356118,-0.7564059098872702,0.6939393939393936
2013,3,KANSAS,-0.23014311679650473,-0.16101577129821426,-0.7939643786923674,0.7454545454545454
2013,3,KENTUCKY,-0.2376134083205214,-0.12045816804091812,-0.40674610355653007,0.6606060606060604
2013,3,MICHIGAN,-0.5031614445065395,-0.3412728750031647,-0.8570381188338585,0.6484848484848482
2013,3,MINNESOTA,-0.6274140757486532,-0.5019544100748126,-0.7803244188398032,0.6393939393939394
2013,3,MISSOURI,-0.27915039578521106,-0.16093879354950413,-0.5919472421348169,0.8
2013,3,NEBRASKA,-0.35775838899310336,-0.299583417623764,-0.8077321422520287,0.6848484848484844
2013,3,OHIO,-0.4022635502444116,-0.21163615495284493,-0.7233279424716923,0.742424242424242
2013,3,OKLAHOMA,-0.015052762744190207,-0.05197688668641616,-0.8390610493993631,-0.3212121212121213
2013,3,SOUTH DAKOTA,-0.5604172030643799,-0.45840769441251483,-0.8835366400672597,0.6515151515151512
2013,3,TENNESSEE,-0.19826218716972493,-0.10668021144086723,-0.30982313069501854,0.8424242424242421
2013,3,WISCONSIN,-0.5793805464585938,-0.4521687162595936,-0.7702845705325687,0.6727272727272722
2013,4,ILLINOIS,0.029609724899952616,0.10988051846663632,-0.13701270828607426,0.6212121212121209
2013,4,INDIANA,0.06006652703824944,0.12264824913282119,-0.18788804064038045,0.6909090909090907
2013,4,IOWA,-0.10463646405199212,-0.0530381241835291,-0.19509499103918249,0.6848484848484844
2013,4,KANSAS,0.0301416652694938,0.09213749221166598,-0.5108278475111445,0.6060606060606057
2013,4,KENTUCKY,0.1992853897786402,0.22725648963338446,-0.37859624357987876,0.742424242424242
2013,4,MICHIGAN,-0.1797474889693363,-0.06683440387491227,-0.13834549194314083,0.5272727272727271
2013,4,MINNESOTA,-0.293105071717411,-0.13811959326231776,-0.3945937447090896,0.5787878787878784
2013,4,MISSOURI,0.08548564275235015,0.14161778244552697,-0.23248195199574495,0.7818181818181815
2013,4,NEBRASKA,-0.03407206923685546,-0.04758979064283595,-0.41741001210975603,0.6696969696969692
2013,4,OHIO,0.062485452728616386,0.10188409838281387,-0.3924752922890379,0.6606060606060604
2013,4,OKLAHOMA,0.18150374933681812,0.19687855540187726,-0.5017579735520907,-0.28409090909090917
2013,4,SOUTH DAKOTA,-0.25509051876517563,-0.1808650472847858,-0.6232472946234782,0.53030303030303
2013,4,TENNESSEE,0.2156128104726669,0.21782665825454478,-0.047923996345156206,0.739393939393939
2013,4,WISCONSIN,-0.22795808132038664,-0.062364424287546454,-0.3326015739841688,0.6393939393939394
2013,5,ILLINOIS,0.35752716485030633,0.46573469853730376,-0.22250745412301598,0.6272727272727272
2013,5,INDIANA,0.3821324576921702,0.49157403675707956,-0.5525185409205742,0.7030303030303029
2013,5,IOWA,0.2476104161545497,0.36039602783461394,0.025372352491670025,0.6696969696969692
2013,5,KANSAS,0.34340682923106447,0.46233112169948254,-0.2640372199970411,0.6545454545454545
2013,5,KENTUCKY,0.40674844863751514,0.5214961446843015,-0.4494817012630753,0.6787878787878785
2013,5,MICHIGAN,0.3038896667314045,0.3208158959344105,-0.5689342607700678,0.5484848484848486
2013,5,MINNESOTA,0.15871689218679152,0.2840743002958952,-0.28954141453336923,0.6030303030303028
2013,5,MISSOURI,0.34813699087744654,0.46729997759272845,-0.17298183402807044,0.7454545454545454
2013,5,NEBRASKA,0.2921268453198964,0.379205178704675,-0.1271699228209271,0.6515151515151512
2013,5,OHIO,0.39177623454361876,0.49110086610859527,-0.6734083611925725,0.6545454545454545
2013,5,OKLAHOMA,0.41874241491848097,0.5102875088827679,-0.01839645046372107,-0.2719696969696972
2013,5,SOUTH DAKOTA,0.18651102569887945,0.2822168390648058,-0.40806748649915214,0.615151515151515
2013,5,TENNESSEE,0.3965843183086958,0.48606058704604616,-0.4418567092794916,0.7969696969696967
2013,5,WISCONSIN,0.21414606899789557,0.291795654437009,-0.3501173868308769,0.5848484848484843
2013,6,ILLINOIS,0.5172163147702696,0.6807373081526639,-0.35142405131587096,0.6424242424242423
2013,6,INDIANA,0.5155335295669167,0.6788498004368958,-0.232585208267993,0.7
2013,6,IOWA,0.45868316891893135,0.6399436778756996,-0.4030575355726237,0.6818181818181814
2013,6,KANSAS,0.606070228690662,0.7480004437119464,-0.5905004710665867,0.6878787878787878
2013,6,KENTUCKY,0.5837633526131264,0.7358350618851951,-0.20022608838170763,0.7333333333333332
2013,6,MICHIGAN,0.41361972783457046,0.5203965708321697,-0.523461503952003,0.5909090909090906
2013,6,MINNESOTA,0.4029757534230275,0.5889208067728074,-0.2113450484705819,0.5969696969696965
2013,6,MISSOURI,0.5640400224624335,0.7303753445748404,-0.45934156232584356,0.739393939393939
2013,6,NEBRASKA,0.521839476772115,0.6534879368711471,-0.5618882696271766,0.6696969696969692
2013,6,OHIO,0.5133097284606692,0.6493569487565732,-0.4147573896749357,0.6696969696969692
2013,6,OKLAHOMA,0.6716968153299353,0.8061261584532201,-0.6687117090010133,-0.20606060606060606
2013,6,SOUTH DAKOTA,0.41716537485179217,0.5721170855630852,-0.4165045480689702,0.5939393939393935
2013,6,TENNESSEE,0.5891063006452611,0.7397863407917405,-0.4124572262431385,0.7696969696969693
2013,6,WISCONSIN,0.3794479664922302,0.548610278047747,-0.18557775982269442,0.5939393939393935
2013,7,ILLINOIS,0.5596488452717595,0.7324351414883006,-0.6278523015054176,0.5727272727272725
2013,7,INDIANA,0.5364997292250605,0.7273287768765985,-0.631470350060511,0.5666666666666667
2013,7,IOWA,0.577095413946816,0.6860515990665452,-0.7910270915039279,0.6272727272727272
2013,7,KANSAS,0.6828962156551971,0.800299884879782,-0.41497882476190084,0.5636363636363633
2013,7,KENTUCKY,0.5861093543713177,0.7784748100324302,-0.2362890026220763,0.6212121212121209
2013,7,MICHIGAN,0.513879146375447,0.6304352595050867,-0.6935604283339968,0.5484848484848486
2013,7,MINNESOTA,0.5507990275828899,0.6883356486092017,-0.7148308274350268,0.5878787878787877
2013,7,MISSOURI,0.6303883102763176,0.7662279403097978,-0.636413320432371,0.6909090909090907
2013,7,NEBRASKA,0.6244479794761854,0.7252501085388496,-0.842531390619699,0.6696969696969692
2013,7,OHIO,0.5427391369854803,0.7457278674567511,-0.33347353670045954,0.6030303030303028
2013,7,OKLAHOMA,0.7485443458026914,0.825945395193469,-0.25133721618129234,-0.2560606060606061
2013,7,SOUTH DAKOTA,0.5384738459628283,0.660997667532121,-0.8061972001843454,0.5242424242424242
2013,7,TENNESSEE,0.5700137707671741,0.7749171505294569,-0.0593897915849706,0.7151515151515151
2013,7,WISCONSIN,0.5029727872638857,0.6569644111540078,-0.7182205806701565,0.5939393939393935
2013,8,ILLINOIS,0.577096992535241,0.6960198587657599,-0.8185733171973872,0.37878787878787845
2013,8,INDIANA,0.5559996460850797,0.6767711821015744,-0.770269121110886,0.46666666666666634
2013,8,IOWA,0.5792732525932897,0.6682035362147788,-0.8206974015338893,0.4484848484848485
2013,8,KANSAS,0.6335279175914065,0.8077072347912246,-0.36247191002085843,0.39090909090909065
2013,8,KENTUCKY,0.5981586717604873,0.7737205094188786,-0.5553656979406505,0.3818181818181816
2013,8,MICHIGAN,0.47378115166289836,0.5371376472344046,-0.621840298783352,0.36363636363636354
2013,8,MINNESOTA,0.5243118518965001,0.63944216493262,-0.7644575782658865,0.4242424242424241
2013,8,MISSOURI,0.6143081314267508,0.7703535427667209,-0.5421965432496021,0.47878787878787854
2013,8,NEBRASKA,0.6108750991856319,0.751502153241577,-0.687676968889009,0.4878787878787878
2013,8,OHIO,0.54322124300689,0.6580223694128016,-0.7825521780326686,0.45454545454545436
2013,8,OKLAHOMA,0.6916317453502417,0.8320724016713656,-0.4024963560045547,-0.26969696969696977
2013,8,SOUTH DAKOTA,0.5175070600860782,0.6480678243362124,-0.7253769304486228,0.3484848484848484
2013,8,TENNESSEE,0.5719432619078942,0.7861998525524766,-0.5363503939528445,0.42121212121212115
2013,8,WISCONSIN,0.5013316162185194,0.5912884174979628,-0.7803039987897544,0.4060606060606058
2013,9,ILLINOIS,0.5119216781556927,0.5458763094099007,-0.7767662263648223,0.12424242424242404
2013,9,INDIANA,0.47660638649102405,0.5218505972197255,-0.6325511005399342,0.08181818181818179
2013,9,IOWA,0.4887201081320719,0.49957837102793934,-0.7608783524305445,0.2484848484848483
2013,9,KANSAS,0.5927412313046295,0.6343293994506175,-0.6545412121484596,0.08787878787878767
2013,9,KENTUCKY,0.5239924463031339,0.6211765008149372,-0.5327394452257044,0.08181818181818179
2013,9,MICHIGAN,0.32298770459774073,0.3721597615816983,-0.7638122913905514,0.16060606060606042
2013,9,MINNESOTA,0.4144228119837895,0.4671032589152425,-0.8011330510057382,0.25757575757575757
2013,9,MISSOURI,0.5650769594433754,0.6165163589078572,-0.6798313474035227,0.07272727272727253
2013,9,NEBRASKA,0.5415232923437053,0.5732640290155253,-0.6427713508274988,0.2424242424242422
2013,9,OHIO,0.457610820187066,0.48555597616296575,-0.6531015454706357,0.2212121212121212
2013,9,OKLAHOMA,0.6630094559564054,0.6672104961476638,-0.48631824954995173,-0.3189393939393941
2013,9,SOUTH DAKOTA,0.44893199260323546,0.4836838732327484,-0.831889256217825,0.17575757575757556
2013,9,TENNESSEE,0.5184492272291433,0.6165590810105123,-0.5772347387500741,0.06060606060606055
2013,9,WISCONSIN,0.3619953992250462,0.40602903546436214,-0.7141850004737409,0.2545454545454542
2013,10,ILLINOIS,0.14819512633033027,0.2139482736147142,-0.5932045083420128,-0.10606060606060619
2013,10,INDIANA,0.14852987765174752,0.224365405874629,-0.5133333245971523,-0.1515151515151516
2013,10,IOWA,0.06982056451274887,0.10810497235106192,-0.6589628028733554,-0.060606060606060774
2013,10,KANSAS,0.21304787369417988,0.22071150912395593,-0.4344884179941929,-0.030303030303030276
2013,10,KENTUCKY,0.23032338207674796,0.32464410151627365,-0.4654709400421543,-0.14848484848484866
2013,10,MICHIGAN,0.03676320329486826,0.14512395591353558,-0.49592752211616664,-0.11515151515151523
2013,10,MINNESOTA,-0.038272550525436655,0.07649696492284205,-0.5951749496658812,0.1090909090909089
2013,10,MISSOURI,0.19518268605225786,0.2471023808938036,-0.5629594365167974,-0.10000000000000009
2013,10,NEBRASKA,0.1321946039838271,0.12060263231386983,-0.5235869237687133,-0.0363636363636366
2013,10,OHIO,0.13917673861116553,0.20693064389178928,-0.5343603502756249,-0.1454545454545455
2013,10,OKLAHOMA,0.2894606960925732,0.30113306415243174,-0.5906675676427304,-0.3643939393939395
2013,10,SOUTH DAKOTA,-0.05471729271333825,0.029992533055272677,-0.6452196059061722,-0.19090909090909092
2013,10,TENNESSEE,0.24425360153213216,0.32600204282888373,-0.7057090241445748,-0.06666666666666665
2013,10,WISCONSIN,-0.0023288298290848886,0.10111271606518205,-0.6748183323167758,-0.0484848484848488
2013,11,ILLINOIS,-0.2537980789786373,-0.15900816864594075,-0.6917400528709814,-0.10303030303030325
2013,11,INDIANA,-0.25154171825374977,-0.1159703915605616,-0.6390207818889,-0.20303030303030312
2013,11,IOWA,-0.3492161488056646,-0.2969321814493745,-0.8048918985728157,-0.12424242424242449
2013,11,KANSAS,-0.14495325002277326,-0.10369468461198902,-0.8159493636892419,-0.13939393939393963
2013,11,KENTUCKY,-0.10224762127226461,-0.06196612043797306,-0.6052804190425081,-0.10303030303030325
2013,11,MICHIGAN,-0.37216350985245095,-0.15324413070163043,-0.47589644683807186,-0.22424242424242435
2013,11,MINNESOTA,-0.4473040349081431,-0.35194629957614476,-0.9067165127291299,-0.1636363636363638
2013,11,MISSOURI,-0.16157939149191836,-0.1015716192898639,-0.7018200745334923,-0.12727272727272743
2013,11,NEBRASKA,-0.24279702004686077,-0.25939789624544185,-0.8643762820196595,-0.11515151515151523
2013,11,OHIO,-0.2683437266626018,-0.10391546415780248,-0.6997299927642722,-0.20303030303030312
2013,11,OKLAHOMA,-0.035773425464838304,-0.043962652196444685,-0.7192237845614933,-0.3500000000000001
2013,11,SOUTH DAKOTA,-0.396546435757549,-0.4033944896027241,-0.9508788292173351,-0.26363636363636367
2013,11,TENNESSEE,-0.061326121609483364,-0.07076438870924473,-0.5178536666432344,-0.10303030303030325
2013,11,WISCONSIN,-0.40784384054974543,-0.25577580189290294,-0.6678826434350104,-0.13939393939393963
2013,12,ILLINOIS,-0.5767988529600782,-0.47362116182394326,-0.7371881391944383,-0.07878787878787885
2013,12,INDIANA,-0.4996612976383915,-0.3503036921344319,-0.46619839328675916,-0.14242424242424256
2013,12,IOWA,-0.7521858359513653,-0.6998226080640538,-0.9265438918785684,-0.15757575757575748
2013,12,KANSAS,-0.45150832054215473,-0.44395711255482817,-0.9286909169567859,-0.12424242424242449
2013,12,KENTUCKY,-0.2902780386185967,-0.1564095109538769,-0.32161534011523296,-0.030303030303030276
2013,12,MICHIGAN,-0.6949738033142855,-0.4689053400419875,-0.7298088000686953,-0.24545454545454537
2013,12,MINNESOTA,-0.8961396747395093,-0.8134533757968045,-0.8834212363313599,-0.10000000000000009
2013,12,MISSOURI,-0.44646454106203176,-0.38981941528681646,-0.7373526952609539,-0.10909090909090913
2013,12,NEBRASKA,-0.6198822088760293,-0.6382150291001321,-0.9640663566048882,-0.12727272727272743
2013,12,OHIO,-0.4899896012383804,-0.3034391632902771,-0.5433075332244134,-0.16060606060606086
2013,12,OKLAHOMA,-0.3066087706787813,-0.3355131579948673,-0.7654934583686723,-0.33257575757575775
2013,12,SOUTH DAKOTA,-0.8899456947510181,-0.8665132669515485,-0.8987423980876454,-0.26666666666666683
2013,12,TENNESSEE,-0.23049297055900259,-0.12827476223003023,-0.1644296786524847,-0.033333333333333215
2013,12,WISCONSIN,-0.8081482273465144,-0.7114286364013503,-0.8443220826341676,-0.16060606060606086
2014,1,ILLINOIS,-0.7200562646032198,-0.6927097644838176,-0.8010490480975316,-0.11212121212121229
2014,1,INDIANA,-0.7056870173236881,-0.6603468778767484,-0.7211745461485705,-0.10606060606060619
2014,1,IOWA,-0.7873775880647614,-0.8461949154482062,-0.9473924809793575,-0.12424242424242449
2014,1,KANSAS,-0.4467942690217637,-0.5357015731074558,-0.9729661374501799,-0.12424242424242449
2014,1,KENTUCKY,-0.478224220071203,-0.47691773767824264,-0.7335251917792616,-0.08484848484848517
2014,1,MICHIGAN,-0.8529800726145178,-0.7055146249153703,-0.7100743562841789,-0.21515151515151532
2014,1,MINNESOTA,-0.9532546178182232,-1.0,-0.9110390535655165,-0.13939393939393963
2014,1,MISSOURI,-0.5056773536054475,-0.5590760733850673,-0.8784578687067169,-0.09696969696969715
2014,1,NEBRASKA,-0.5817176225727054,-0.7158809433329333,-0.9824094184781499,-0.14242424242424256
2014,1,OHIO,-0.7286315921950142,-0.6848100975163116,-0.7460879846576716,-0.1454545454545455
2014,1,OKLAHOMA,-0.2779401112423645,-0.42680322114584335,-0.9115203731011815,-0.3363636363636364
2014,1,SOUTH DAKOTA,-0.8180812597816313,-0.9208679193746628,-0.966400266405678,-0.2212121212121212
2014,1,TENNESSEE,-0.44149694239652815,-0.47430720523124975,-0.6455543090527337,-0.0484848484848488
2014,1,WISCONSIN,-0.9457644950342432,-0.9366441568666917,-0.8808412416001302,-0.1333333333333333
2014,2,ILLINOIS,-0.7262766170659716,-0.6785968059129011,-0.6966538863987431,-0.1454545454545455
2014,2,INDIANA,-0.6621330348294053,-0.5814360117005141,-0.6513916201053171,-0.10909090909090913
2014,2,IOWA,-0.8434709585147941,-0.8438759215156019,-0.7983601536881304,-0.12424242424242449
2014,2,KANSAS,-0.5153478997012048,-0.4820401873308136,-0.8727177097036682,-0.12424242424242449
2014,2,KENTUCKY,-0.389893419594664,-0.307413291648468,-0.42705778667984096,-0.05757575757575761
2014,2,MICHIGAN,-0.818022951794138,-0.7200225100833965,-0.7788245065184471,-0.17878787878787894
2014,2,MINNESOTA,-0.9795803059573185,-0.9841370780524316,-0.8834492082424918,-0.19696969696969702
2014,2,MISSOURI,-0.5331435961256619,-0.5090965852971437,-0.8318511505794419,-0.10606060606060619
2014,2,NEBRASKA,-0.6425379726639701,-0.6393581701458999,-0.9083739325871988,-0.17272727272727306
